season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,away_wins,away_draws,away_losses,away_gf,away_ga,form_pts_last5,form_gd_last5,position,final_position,is_top6
2024_2025,FC Botoșani,25,25,5,8,12,23,21,33,-12,0.92,3,5,4,13,14,2,3,8,8,19,5,-2,14,13,0
2024_2025,Politehnica Iași,25,25,6,4,15,22,22,41,-19,0.88,5,2,6,14,16,1,2,9,8,25,0,-9,15,14,0
2024_2025,SCM Gloria Buzău,25,25,5,4,16,19,23,39,-16,0.76,4,2,7,11,12,1,2,9,12,27,3,-3,16,16,0
2024_2025,CFR Cluj-Napoca,26,26,12,10,4,46,46,30,16,1.7692,7,3,3,27,20,5,7,1,19,10,11,6,1,2,1
2024_2025,FCSB,26,26,12,10,4,46,38,23,15,1.7692,6,5,2,20,12,6,5,2,18,11,9,4,2,1,1
2024_2025,Universitatea Craiova,26,26,12,9,5,45,40,24,16,1.7308,7,5,1,25,11,5,4,4,15,13,10,4,3,3,1
2024_2025,Universitatea Cluj,26,26,12,9,5,45,38,23,15,1.7308,8,3,2,25,13,4,6,3,13,10,8,1,4,4,1
2024_2025,Dinamo Bucuresti,26,26,11,12,3,45,36,22,14,1.7308,7,5,1,19,9,4,7,2,17,13,9,3,5,5,1
2024_2025,Rapid Bucuresti,26,26,9,12,5,39,31,24,7,1.5,7,5,1,21,10,2,7,4,10,14,10,2,6,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,26,26,10,7,9,37,33,29,4,1.4231,7,3,3,15,6,3,4,6,18,23,7,-1,7,7,0
2024_2025,Petrolul,26,26,8,13,5,37,28,25,3,1.4231,5,7,1,15,7,3,6,4,13,18,6,1,8,9,0
2024_2025,FC Hermannstadt,26,26,8,8,10,32,28,35,-7,1.2308,5,6,2,15,12,3,2,8,13,23,6,1,9,8,0
2024_2025,Farul Constanta,26,26,7,10,9,31,25,33,-8,1.1923,6,3,4,16,15,1,7,5,9,18,7,-1,10,10,0
2024_2025,Uta Arad,26,26,7,9,10,30,25,30,-5,1.1538,3,6,4,15,16,4,3,6,10,14,5,-3,11,11,0
2024_2025,Otelul Galati,26,26,6,11,9,29,20,26,-6,1.1154,3,7,3,10,12,3,4,6,10,14,5,-2,12,12,0
2024_2025,Unirea Slobozia,26,26,7,4,15,25,26,42,-16,0.9615,3,3,7,15,20,4,1,8,11,22,3,-6,13,15,0
2024_2025,FC Botoșani,26,26,5,9,12,24,22,34,-12,0.9231,3,6,4,14,15,2,3,8,8,19,6,0,14,13,0
2024_2025,Politehnica Iași,26,26,6,5,15,23,24,43,-19,0.8846,5,2,6,14,16,1,3,9,10,27,1,-7,15,14,0
2024_2025,SCM Gloria Buzău,26,26,5,4,17,19,23,40,-17,0.7308,4,2,7,11,12,1,2,10,12,28,3,-2,16,16,0
2024_2025,FCSB,27,27,13,10,4,49,40,23,17,1.8148,6,5,2,20,12,7,5,2,20,11,11,6,1,1,1
2024_2025,Universitatea Craiova,27,27,13,9,5,48,42,25,17,1.7778,8,5,1,27,12,5,4,4,15,13,12,5,2,3,1
2024_2025,Universitatea Cluj,27,27,13,9,5,48,41,25,16,1.7778,9,3,2,28,15,4,6,3,13,10,8,1,3,4,1
2024_2025,CFR Cluj-Napoca,27,27,12,11,4,47,47,31,16,1.7407,7,3,3,27,20,5,8,1,20,11,11,6,4,2,1
2024_2025,Dinamo Bucuresti,27,27,11,12,4,45,36,24,12,1.6667,7,5,2,19,11,4,7,2,17,13,8,1,5,5,1
2024_2025,Rapid Bucuresti,27,27,10,12,5,42,32,24,8,1.5556,8,5,1,22,10,2,7,4,10,14,10,2,6,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,27,27,10,7,10,37,35,32,3,1.3704,7,3,4,17,9,3,4,6,18,23,7,-1,7,7,0
2024_2025,Petrolul,27,27,8,13,6,37,28,26,2,1.3704,5,7,2,15,8,3,6,4,13,18,5,0,8,9,0
2024_2025,FC Hermannstadt,27,27,9,8,10,35,31,37,-6,1.2963,5,6,2,15,12,4,2,8,16,25,8,2,9,8,0
2024_2025,Farul Constanta,27,27,8,10,9,34,27,33,-6,1.2593,6,3,4,16,15,2,7,5,11,18,9,1,10,10,0
2024_2025,Uta Arad,27,27,8,9,10,33,26,30,-4,1.2222,3,6,4,15,16,5,3,6,11,14,7,-2,11,11,0
2024_2025,Otelul Galati,27,27,6,11,10,29,21,28,-7,1.0741,3,7,3,10,12,3,4,7,11,16,4,-3,12,12,0
2024_2025,Unirea Slobozia,27,27,7,4,16,25,28,45,-17,0.9259,3,3,7,15,20,4,1,9,13,25,0,-8,13,15,0
2024_2025,FC Botoșani,27,27,5,9,13,24,22,35,-13,0.8889,3,6,4,14,15,2,3,9,8,20,5,-1,14,13,0
2024_2025,Politehnica Iași,27,27,6,6,15,24,25,44,-19,0.8889,5,3,6,15,17,1,3,9,10,27,2,-6,15,14,0
2024_2025,SCM Gloria Buzău,27,27,5,4,18,19,23,42,-19,0.7037,4,2,8,11,14,1,2,10,12,28,3,-3,16,16,0
2024_2025,FCSB,28,28,14,10,4,52,42,24,18,1.8571,7,5,2,22,13,7,5,2,20,11,11,6,1,1,1
2024_2025,Universitatea Cluj,28,28,14,9,5,51,42,25,17,1.8214,9,3,2,28,15,5,6,3,14,10,10,2,2,4,1
2024_2025,CFR Cluj-Napoca,28,28,13,11,4,50,49,31,18,1.7857,8,3,3,29,20,5,8,1,20,11,11,6,3,2,1
2024_2025,Universitatea Craiova,28,28,13,10,5,49,44,27,17,1.75,8,5,1,27,12,5,5,4,17,15,13,6,4,3,1
2024_2025,Dinamo Bucuresti,28,28,11,12,5,45,37,26,11,1.6071,7,5,2,19,11,4,7,3,18,15,7,0,5,5,1
2024_2025,Rapid Bucuresti,28,28,11,12,5,45,35,25,10,1.6071,8,5,1,22,10,3,7,4,13,15,10,3,6,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,28,28,11,7,10,40,37,33,4,1.4286,7,3,4,17,9,4,4,6,20,24,7,-2,7,7,0
2024_2025,FC Hermannstadt,28,28,10,8,10,38,33,38,-5,1.3571,6,6,2,17,13,4,2,8,16,25,8,1,8,8,0
2024_2025,Petrolul,28,28,8,13,7,37,28,28,0,1.3214,5,7,2,15,8,3,6,5,13,20,2,-4,9,9,0
2024_2025,Farul Constanta,28,28,8,10,10,34,28,36,-8,1.2143,6,3,5,17,18,2,7,5,11,18,9,1,10,10,0
2024_2025,Uta Arad,28,28,8,9,11,33,27,32,-5,1.1786,3,6,5,16,18,5,3,6,11,14,7,-2,11,11,0
2024_2025,Otelul Galati,28,28,6,11,11,29,21,29,-8,1.0357,3,7,4,10,13,3,4,7,11,16,4,-2,12,12,0
2024_2025,Unirea Slobozia,28,28,7,5,16,26,28,45,-17,0.9286,3,4,7,15,20,4,1,9,13,25,1,-5,13,15,0
2024_2025,FC Botoșani,28,28,5,10,13,25,24,37,-13,0.8929,3,7,4,16,17,2,3,9,8,20,6,1,14,13,0
2024_2025,Politehnica Iași,28,28,6,7,15,25,25,44,-19,0.8929,5,3,6,15,17,1,4,9,10,27,3,-4,15,14,0
2024_2025,SCM Gloria Buzău,28,28,5,4,19,19,24,44,-20,0.6786,4,2,8,11,14,1,2,11,13,30,0,-7,16,16,0
2024_2025,FCSB,29,29,14,11,4,53,42,24,18,1.8276,7,5,2,22,13,7,6,2,20,11,11,6,1,1,1
2024_2025,Universitatea Craiova,29,29,14,10,5,52,45,27,18,1.7931,9,5,1,28,12,5,5,4,17,15,13,4,2,3,1
2024_2025,CFR Cluj-Napoca,29,29,13,12,4,51,50,32,18,1.7586,8,3,3,29,20,5,9,1,21,12,11,6,3,2,1
2024_2025,Universitatea Cluj,29,29,14,9,6,51,42,26,16,1.7586,9,3,3,28,16,5,6,3,14,10,7,0,4,4,1
2024_2025,Dinamo Bucuresti,29,29,12,12,5,48,39,26,13,1.6552,8,5,2,21,11,4,7,3,18,15,7,0,5,5,1
2024_2025,Rapid Bucuresti,29,29,11,13,5,46,35,25,10,1.5862,8,6,1,22,10,3,7,4,13,15,11,4,6,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,29,29,11,8,10,41,38,34,4,1.4138,7,4,4,18,10,4,4,6,20,24,7,-2,7,7,0
2024_2025,FC Hermannstadt,29,29,10,8,11,38,33,40,-7,1.3103,6,6,2,17,13,4,2,9,16,27,7,-1,8,8,0
2024_2025,Petrolul,29,29,8,13,8,37,28,29,-1,1.2759,5,7,2,15,8,3,6,6,13,21,2,-4,9,9,0
2024_2025,Uta Arad,29,29,8,10,11,34,28,33,-5,1.1724,3,6,5,16,18,5,4,6,12,15,7,-2,10,11,0
2024_2025,Farul Constanta,29,29,8,10,11,34,28,37,-9,1.1724,6,3,5,17,18,2,7,6,11,19,6,-1,11,10,0
2024_2025,Otelul Galati,29,29,7,11,11,32,22,29,-7,1.1034,3,7,4,10,13,4,4,7,12,16,4,-2,12,12,0
2024_2025,FC Botoșani,29,29,6,10,13,28,25,37,-12,0.9655,3,7,4,16,17,3,3,9,9,20,8,2,13,13,0
2024_2025,Politehnica Iași,29,29,7,7,15,28,26,44,-18,0.9655,6,3,6,16,17,1,4,9,10,27,6,0,14,14,0
2024_2025,Unirea Slobozia,29,29,7,5,17,26,28,46,-18,0.8966,3,4,8,15,21,4,1,9,13,25,1,-4,15,15,0
2024_2025,SCM Gloria Buzău,29,29,5,5,19,20,25,45,-20,0.6897,4,3,8,12,15,1,2,11,13,30,1,-6,16,16,0
2024_2025,FCSB,30,30,15,11,4,56,43,24,19,1.8667,8,5,2,23,13,7,6,2,20,11,13,7,1,1,1
2024_2025,CFR Cluj-Napoca,30,30,14,12,4,54,56,32,24,1.8,9,3,3,35,20,5,9,1,21,12,11,11,2,2,1
2024_2025,Universitatea Craiova,30,30,14,10,6,52,45,28,17,1.7333,9,5,1,28,12,5,5,5,17,16,10,2,3,3,1
2024_2025,Universitatea Cluj,30,30,14,10,6,52,43,27,16,1.7333,9,3,3,28,16,5,7,3,15,11,8,1,4,4,1
2024_2025,Dinamo Bucuresti,30,30,13,12,5,51,41,26,15,1.7,8,5,2,21,11,5,7,3,20,15,7,1,5,5,1
2024_2025,Rapid Bucuresti,30,30,11,13,6,46,35,26,9,1.5333,8,6,1,22,10,3,7,5,13,16,8,2,6,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,30,30,11,8,11,41,38,35,3,1.3667,7,4,4,18,10,4,4,7,20,25,4,-4,7,7,0
2024_2025,FC Hermannstadt,30,30,11,8,11,41,34,40,-6,1.3667,7,6,2,18,13,4,2,9,16,27,10,1,8,8,0
2024_2025,Petrolul,30,30,9,13,8,40,29,29,0,1.3333,6,7,2,16,8,3,6,6,13,21,4,-3,9,9,0
2024_2025,Farul Constanta,30,30,8,11,11,35,29,38,-9,1.1667,6,4,5,18,19,2,7,6,11,19,7,0,10,10,0
2024_2025,Uta Arad,30,30,8,10,12,34,28,35,-7,1.1333,3,6,6,16,20,5,4,6,12,15,4,-5,11,11,0
2024_2025,Otelul Galati,30,30,7,11,12,32,24,32,-8,1.0667,3,7,5,12,16,4,4,7,12,16,4,-2,12,12,0
2024_2025,FC Botoșani,30,30,7,10,13,31,26,37,-11,1.0333,4,7,4,17,17,3,3,9,9,20,8,1,13,13,0
2024_2025,Politehnica Iași,30,30,8,7,15,31,29,46,-17,1.0333,6,3,6,16,17,2,4,9,13,29,9,2,14,14,0
2024_2025,Unirea Slobozia,30,30,7,5,18,26,28,47,-19,0.8667,3,4,8,15,21,4,1,10,13,26,1,-4,15,15,0
2024_2025,SCM Gloria Buzău,30,30,5,5,20,20,25,51,-26,0.6667,4,3,8,12,15,1,2,12,13,36,1,-10,16,16,0
